"~id","~labels","name","chapterName","type","id","kind","gloss"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184132","gloss","division du texte de niveau 2",,,,,"division du texte de niveau 2"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184133","gloss","Textgliederungsebene -2",,,,,"Textgliederungsebene -2"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184134","gloss","división textual de segundo nivel",,,,,"división textual de segundo nivel"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184135","gloss","partizione testuale di livello 2",,,,,"partizione testuale di livello 2"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184136","gloss","level-3 text division",,,,,"level-3 text division"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184137","gloss","3 층위 텍스트 구역",,,,,"3 층위 텍스트 구역"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184138","gloss","區段層次三",,,,,"區段層次三"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184139","gloss","division du texte de niveau 3",,,,,"division du texte de niveau 3"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184140","gloss","Textgliederungsebene -3",,,,,"Textgliederungsebene -3"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184141","gloss","división textual de tercer nivel",,,,,"división textual de tercer nivel"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184142","gloss","partizione testuale di livello 3",,,,,"partizione testuale di livello 3"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184143","gloss","level-4 text division",,,,,"level-4 text division"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184144","gloss","4 층위 텍스트 구역",,,,,"4 층위 텍스트 구역"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184145","gloss","區段層次四",,,,,"區段層次四"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184146","gloss","division du texte de niveau 4",,,,,"division du texte de niveau 4"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184147","gloss","Textgliederungsebene -4",,,,,"Textgliederungsebene -4"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184148","gloss","división textual de cuarto nivel",,,,,"división textual de cuarto nivel"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184149","gloss","partizione testuale di livello 4",,,,,"partizione testuale di livello 4"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184150","gloss","level-5 text division",,,,,"level-5 text division"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184151","gloss","5 층위 텍스트 구역",,,,,"5 층위 텍스트 구역"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184152","gloss","區段層次五",,,,,"區段層次五"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184153","gloss","division du texte de niveau 5",,,,,"division du texte de niveau 5"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184154","gloss","Textgliederungsebene -5",,,,,"Textgliederungsebene -5"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184155","gloss","división textual de quinto nivel",,,,,"división textual de quinto nivel"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184156","gloss","partizione testuale di livello 5",,,,,"partizione testuale di livello 5"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184157","gloss","level-6 text division",,,,,"level-6 text division"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184158","gloss","6 층위 텍스트 구역",,,,,"6 층위 텍스트 구역"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184159","gloss","區段層次六",,,,,"區段層次六"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184160","gloss","division du texte de niveau 6",,,,,"division du texte de niveau 6"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184161","gloss","Textgliederungsebene -6",,,,,"Textgliederungsebene -6"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184162","gloss","división textual de sexto nivel",,,,,"división textual de sexto nivel"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184163","gloss","partizione testuale di livello 6",,,,,"partizione testuale di livello 6"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184164","gloss","level-7 text division",,,,,"level-7 text division"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184165","gloss","7 층위 텍스트 구역",,,,,"7 층위 텍스트 구역"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184166","gloss","區段層次七",,,,,"區段層次七"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184167","gloss","division du texte de niveau 7",,,,,"division du texte de niveau 7"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184168","gloss","Textgliederungsebene -7",,,,,"Textgliederungsebene -7"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184169","gloss","división textual de nivel séptimo",,,,,"división textual de nivel séptimo"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184170","gloss","partizione testuale di livello 7",,,,,"partizione testuale di livello 7"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184171","gloss","automatically generated text division",,,,,"automatically generated text division"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184172","gloss","자동적으로 생성된 텍스트 구역",,,,,"자동적으로 생성된 텍스트 구역"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184173","gloss","自動產生的文字區段",,,,,"自動產生的文字區段"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184174","gloss","division de texte générée automatiquement",,,,,"division de texte générée automatiquement"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184175","gloss","división de texto generada automáticamente",,,,,"división de texto generada automáticamente"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184176","gloss","partizione testuale generata automaticamente",,,,,"partizione testuale generata automaticamente"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184177","gloss","byline",,,,,"byline"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184178","gloss","Verfasserzeile",,,,,"Verfasserzeile"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184179","gloss","dateline",,,,,"dateline"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184180","gloss","mention de date",,,,,"mention de date"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184181","gloss","argument",,,,,"argument"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184182","gloss","epigraph",,,,,"epigraph"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184183","gloss","Motto",,,,,"Motto"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184184","gloss","opener",,,,,"opener"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184185","gloss","formule de début",,,,,"formule de début"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184186","gloss","closer",,,,,"closer"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184187","gloss","cierre",,,,,"cierre"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184188","gloss","formule finale",,,,,"formule finale"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184189","gloss","salutation",,,,,"salutation"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184190","gloss","挨拶文言",,,,,"挨拶文言"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184191","gloss","인사말",,,,,"인사말"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184192","gloss","稱呼語",,,,,"稱呼語"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184193","gloss","formule de politesse",,,,,"formule de politesse"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184194","gloss","Grußformel",,,,,"Grußformel"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184195","gloss","saludo",,,,,"saludo"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184196","gloss","formula di saluto",,,,,"formula di saluto"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184197","gloss","signature",,,,,"signature"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184198","gloss","서명",,,,,"서명"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184199","gloss","簽名",,,,,"簽名"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184200","gloss","Signatur",,,,,"Signatur"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184201","gloss","firma",,,,,"firma"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184202","gloss","title page",,,,,"title page"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184203","gloss","제목 페이지",,,,,"제목 페이지"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184204","gloss","題名頁",,,,,"題名頁"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184205","gloss","page de titre",,,,,"page de titre"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184206","gloss","Titelseite",,,,,"Titelseite"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184207","gloss","frontispicio",,,,,"frontispicio"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184208","gloss","frontespizio",,,,,"frontespizio"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184209","gloss","document title",,,,,"document title"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184210","gloss","문서 제목",,,,,"문서 제목"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184211","gloss","文件題名",,,,,"文件題名"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184212","gloss","titre du document",,,,,"titre du document"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184213","gloss","Dokumenttitel",,,,,"Dokumenttitel"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184214","gloss","título del documento",,,,,"título del documento"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184215","gloss","titolo del documento",,,,,"titolo del documento"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184216","gloss","title part",,,,,"title part"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184217","gloss","Titelbestandteil",,,,,"Titelbestandteil"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184218","gloss","document author",,,,,"document author"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184219","gloss","문서 저자",,,,,"문서 저자"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184220","gloss","文件作者",,,,,"文件作者"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184221","gloss","auteur du document",,,,,"auteur du document"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184222","gloss","Verfasser des Dokuments",,,,,"Verfasser des Dokuments"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184223","gloss","autor del documento",,,,,"autor del documento"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184224","gloss","autore del documento",,,,,"autore del documento"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184225","gloss","imprimatur",,,,,"imprimatur"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184226","gloss","Imprimatur",,,,,"Imprimatur"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184227","gloss","document edition",,,,,"document edition"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184228","gloss","문서 편집",,,,,"문서 편집"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184229","gloss","文件版本",,,,,"文件版本"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184230","gloss","édition du document",,,,,"édition du document"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184231","gloss","Ausgabe des Dokuments",,,,,"Ausgabe des Dokuments"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184232","gloss","edición del documento",,,,,"edición del documento"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184233","gloss","edizione del documento",,,,,"edizione del documento"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184234","gloss","document imprint",,,,,"document imprint"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184235","gloss","문서 간기",,,,,"문서 간기"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184236","gloss","文件出版說明",,,,,"文件出版說明"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184237","gloss","mention d'impression",,,,,"mention d'impression"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184238","gloss","Impressum des Dokuments",,,,,"Impressum des Dokuments"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184239","gloss","declaración de imprenta",,,,,"declaración de imprenta"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184240","gloss","sigla editoriale del documento",,,,,"sigla editoriale del documento"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184241","gloss","document date",,,,,"document date"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184242","gloss","문서 날짜",,,,,"문서 날짜"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184243","gloss","文件日期",,,,,"文件日期"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184244","gloss","date du document",,,,,"date du document"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184245","gloss","Datierung des Dokuments",,,,,"Datierung des Dokuments"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184246","gloss","fecha del documento",,,,,"fecha del documento"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184247","gloss","data del documento",,,,,"data del documento"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184248","gloss","front matter",,,,,"front matter"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184249","gloss","전면부 내용",,,,,"전면부 내용"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184250","gloss","正文前資訊",,,,,"正文前資訊"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184251","gloss","texte préliminaire",,,,,"texte préliminaire"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184252","gloss","Vorspann (front)",,,,,"Vorspann (front)"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184253","gloss","paratexto inicial",,,,,"paratexto inicial"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184254","gloss","peritesto iniziale",,,,,"peritesto iniziale"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184255","gloss","back matter",,,,,"back matter"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184256","gloss","후면부 내용",,,,,"후면부 내용"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184257","gloss","正文後資訊",,,,,"正文後資訊"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184258","gloss","texte annexe",,,,,"texte annexe"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184259","gloss","Nachspann (back)",,,,,"Nachspann (back)"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184260","gloss","paratexto final",,,,,"paratexto final"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184261","gloss","peritesto finale",,,,,"peritesto finale"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184262","gloss","後付",,,,,"後付"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184263","gloss","character or glyph",,,,,"character or glyph"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184264","gloss","문자 또는 그림문자",,,,,"문자 또는 그림문자"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184265","gloss","文字或字體",,,,,"文字或字體"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184266","gloss","caractère ou glyphe",,,,,"caractère ou glyphe"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184267","gloss","carácter o pictograma",,,,,"carácter o pictograma"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184268","gloss","carattere o glifo",,,,,"carattere o glifo"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184269","gloss","character declarations",,,,,"character declarations"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184270","gloss","문자 선언",,,,,"문자 선언"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184271","gloss","文字描述",,,,,"文字描述"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184272","gloss","文字宣言",,,,,"文字宣言"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184273","gloss","description de caractère",,,,,"description de caractère"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184274","gloss","descripción del carácter",,,,,"descripción del carácter"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184275","gloss","descrizione del carattere",,,,,"descrizione del carattere"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184276","gloss","character",,,,,"character"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184277","gloss","문자",,,,,"문자"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184278","gloss","文字",,,,,"文字"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184279","gloss","caractère",,,,,"caractère"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184280","gloss","carácter",,,,,"carácter"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184281","gloss","carattere",,,,,"carattere"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184282","gloss","character glyph",,,,,"character glyph"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184283","gloss","그림 문자",,,,,"그림 문자"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184284","gloss","文字的形體",,,,,"文字的形體"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184285","gloss","glyphe d'un caractère",,,,,"glyphe d'un caractère"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184286","gloss","pictograma",,,,,"pictograma"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184287","gloss","locally defined property",,,,,"locally defined property"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184288","gloss","character mapping",,,,,"character mapping"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184289","gloss","문자 사상",,,,,"문자 사상"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184290","gloss","文字對應",,,,,"文字對應"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184291","gloss","caractères associés",,,,,"caractères associés"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184292","gloss","representación del carácter",,,,,"representación del carácter"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184293","gloss","mappatura di carattreri",,,,,"mappatura di carattreri"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184294","gloss","unihan property",,,,,"unihan property"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184295","gloss","unicode property",,,,,"unicode property"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184296","gloss","metrical notation declaration",,,,,"metrical notation declaration"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184297","gloss","déclaration sur la métrique",,,,,"déclaration sur la métrique"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184298","gloss","운율적 표기법 선언",,,,,"운율적 표기법 선언"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184299","gloss","declaración de notación métrica",,,,,"declaración de notación métrica"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184300","gloss","dichiarazione di notazione metrica",,,,,"dichiarazione di notazione metrica"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184301","gloss","metrical notation symbol",,,,,"metrical notation symbol"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184302","gloss","Symbole de notation métrique.",,,,,"Symbole de notation métrique."
"4:13c24cab-0708-4375-8014-8513a8fd1335:184303","gloss","운율 표기법 기호",,,,,"운율 표기법 기호"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184304","gloss","símbolo métrico de la notación",,,,,"símbolo métrico de la notación"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184305","gloss","simbolo di notazione metrica",,,,,"simbolo di notazione metrica"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184306","gloss","setting",,,,,"setting"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184307","gloss","배경",,,,,"배경"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184308","gloss","determinación",,,,,"determinación"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184309","gloss","contexte",,,,,"contexte"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184310","gloss","scénario",,,,,"scénario"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184311","gloss","prologue",,,,,"prologue"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184312","gloss","Prolog",,,,,"Prolog"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184313","gloss","epilogue",,,,,"epilogue"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184314","gloss","épilogue",,,,,"épilogue"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184315","gloss","performance",,,,,"performance"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184316","gloss","représentation",,,,,"représentation"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184317","gloss","cast list",,,,,"cast list"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184318","gloss","배역 목록",,,,,"배역 목록"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184319","gloss","角色清單",,,,,"角色清單"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184320","gloss","reparto",,,,,"reparto"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184321","gloss","distribution",,,,,"distribution"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184322","gloss","Besetzungsliste",,,,,"Besetzungsliste"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184323","gloss","elenco dei personaggi",,,,,"elenco dei personaggi"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184324","gloss","配役リスト",,,,,"配役リスト"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184325","gloss","cast list grouping",,,,,"cast list grouping"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184326","gloss","배역 목록 모아 놓기",,,,,"배역 목록 모아 놓기"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184327","gloss","角色群組",,,,,"角色群組"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184328","gloss","grupo de reparto",,,,,"grupo de reparto"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184329","gloss","liste de personnages",,,,,"liste de personnages"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184330","gloss","raggruppamento della lista dei personaggi",,,,,"raggruppamento della lista dei personaggi"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184331","gloss","配役リスト内グループ",,,,,"配役リスト内グループ"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184332","gloss","cast list item",,,,,"cast list item"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184333","gloss","배역 목록 항목",,,,,"배역 목록 항목"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184334","gloss","角色項目",,,,,"角色項目"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184335","gloss","elemento del reparto",,,,,"elemento del reparto"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184336","gloss","personnage",,,,,"personnage"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184337","gloss","oggetto della lista dei personaggi",,,,,"oggetto della lista dei personaggi"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184338","gloss","配役リスト項目",,,,,"配役リスト項目"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184339","gloss","role",,,,,"role"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184340","gloss","rôle",,,,,"rôle"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184341","gloss","role description",,,,,"role description"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184342","gloss","배역 기술",,,,,"배역 기술"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184343","gloss","角色描述",,,,,"角色描述"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184344","gloss","descripción del rol",,,,,"descripción del rol"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184345","gloss","description du rôle",,,,,"description du rôle"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184346","gloss","descrizione del ruolo",,,,,"descrizione del ruolo"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184347","gloss","speech group",,,,,"speech group"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184348","gloss","movement",,,,,"movement"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184349","gloss","이동",,,,,"이동"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184350","gloss","動作",,,,,"動作"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184351","gloss","movimiento",,,,,"movimiento"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184352","gloss","mouvement",,,,,"mouvement"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184353","gloss","movimento",,,,,"movimento"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184354","gloss","view",,,,,"view"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184355","gloss","vue",,,,,"vue"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184356","gloss","camera",,,,,"camera"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184357","gloss","angle de prise de vue",,,,,"angle de prise de vue"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184358","gloss","sound",,,,,"sound"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184359","gloss","son",,,,,"son"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184360","gloss","caption",,,,,"caption"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184361","gloss","sous-titre",,,,,"sous-titre"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184362","gloss","Beschriftung",,,,,"Beschriftung"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184363","gloss","technical stage direction",,,,,"technical stage direction"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184364","gloss","전문적 무대 지시",,,,,"전문적 무대 지시"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184365","gloss","技術性舞台指示",,,,,"技術性舞台指示"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184366","gloss","dirección técnica de escena",,,,,"dirección técnica de escena"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184367","gloss","indication technique de mise en scène",,,,,"indication technique de mise en scène"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184368","gloss","Indicazioni i scena tecniche",,,,,"Indicazioni i scena tecniche"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184369","gloss","script statement",,,,,"script statement"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184370","gloss","déclaration du script",,,,,"déclaration du script"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184371","gloss","스크립트 진술",,,,,"스크립트 진술"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184372","gloss","腳本陳述",,,,,"腳本陳述"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184373","gloss","Erklärung zum Skript",,,,,"Erklärung zum Skript"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184374","gloss","declaración del guión",,,,,"declaración del guión"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184375","gloss","dichiarazione sul copione",,,,,"dichiarazione sul copione"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184376","gloss","recording statement",,,,,"recording statement"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184377","gloss","déclaration d'enregistrements",,,,,"déclaration d'enregistrements"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184378","gloss","녹음 진술",,,,,"녹음 진술"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184379","gloss","影音陳述",,,,,"影音陳述"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184380","gloss","Erklärung zur Aufnahme",,,,,"Erklärung zur Aufnahme"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184381","gloss","declaración de grabación",,,,,"declaración de grabación"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184382","gloss","dichiarazione sulla registrazione",,,,,"dichiarazione sulla registrazione"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184383","gloss","recording event",,,,,"recording event"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184384","gloss","enregistrement",,,,,"enregistrement"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184385","gloss","녹음 사건",,,,,"녹음 사건"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184386","gloss","影音錄製",,,,,"影音錄製"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184387","gloss","Aufnahmevorgang",,,,,"Aufnahmevorgang"
